"Listing ID","Sts","SubType","Address","Listing Contract Date","Activation Date","Purchase Contract Date","Close Date","City","County Or Parish","Original List Price","Days In MLS","Close Price","Current Price","RATIO Close Price By Original List Price","Concessions Amount","Bedrooms Total","Buyer Financing","Bathrooms Total Integer","Above Grade Finished Area","Building Area Total","Living Area","Parking Total","Association YN","Association Fee Total Annual"
"5995322","A","SFR","5715 E 130th Way","12/19/2024","","","","Thornton","Adams","$600,000","16","","$600,000","","","4","","4","1,528","3,056","2,828","2","Yes","$540.00"
"8052707","A","SFR","15827 E 107th Way","12/19/2024","2024-12-19","","","Commerce City","Adams","$575,000","16","","$575,000","","","5","","3","1,629","3,258","3,016","2","Yes","$720.00"
"7772195","A","SFR","4324 Tumbleweed Drive","12/19/2024","2024-12-19","","","Brighton","Adams","$549,900","16","","$549,900","","","3","","3","1,926","3,138","1,926","3","Yes","$846.00"
"3176827","A","SFR","9300 Bahama Court","12/19/2024","","","","Commerce City","Adams","$540,000","16","","$540,000","","","4","","3","2,539","2,539","2,539","2","Yes","$1,200.00"
"2713004","A","TWH","2672 W 68th Avenue","12/19/2024","","","","Denver","Adams","$534,900","16","","$534,900","","","2","","4","1,570","1,570","1,570","2","Yes","$1,200.00"
"6031975","A","SFR","8610 Jolene Drive","12/19/2024","","","","Denver","Adams","$530,000","16","","$530,000","","","4","","2","1,050","2,100","1,686","1","No","$0.00"
"9497352","A","SFR","7001 Warren Drive","12/19/2024","2022-10-18","","","Denver","Adams","$529,000","16","","$519,000","","","4","","2","1,118","2,236","2,056","4","No","$0.00"
"6663739","A","SFR","9374 Bahama Court","12/19/2024","","","","Commerce City","Adams","$515,000","16","","$515,000","","","3","","3","2,331","2,331","2,331","2","Yes","$1,200.00"
"4564579","A","SFR","9220 Yucca Way","12/19/2024","2024-12-19","","","Thornton","Adams","$505,000","16","","$505,000","","","3","","2","1,014","2,028","2,028","6","No","$0.00"
"7229683","A","SFR","23950 E 41st Avenue","12/19/2024","","","","Aurora","Adams","$511,810","16","","$469,990","","","3","","3","1,829","1,829","1,829","2","Yes","$2,100.00"
"5062998","A","SFR","1726 Jamaica Street","12/19/2024","2024-12-19","","","Aurora","Adams","$469,000","16","","$469,000","","","4","","2","1,245","1,245","1,245","2","No","$0.00"
"2503775","A","SFR","9859 Biscay Street","12/19/2024","","","","Commerce City","Adams","$415,000","16","","$415,000","","","3","","3","1,468","1,468","1,468","2","Yes","$1,620.00"
"7648216","A","CON","11899 Oak Hill Way Unit# E","12/19/2024","","","","Henderson","Adams","$410,000","16","","$410,000","","","3","","3","1,868","1,868","1,868","3","Yes","$4,500.00"
"3951426","A","SFR","1960 Iola Street","12/19/2024","2024-12-24","","","Aurora","Adams","$399,000","15","","$399,000","","","3","","2","937","937","937","2","No","$0.00"
"4485541","P","SFR","14779 Dahlia Street","12/19/2024","2024-12-24","12/24/2024","","Thornton","Adams","$700,000","5","","$700,000","","","4","","3","2,507","3,568","2,507","3","Yes","$780.00"
"4491667","P","SFR","1786 W 66th Avenue","12/19/2024","2024-12-19","12/21/2024","","Denver","Adams","$685,000","2","","$685,000","","","4","","3","1,600","2,172","1,600","1","Yes","$960.00"
"7445151","P","SFR","13369 Downing Street","12/19/2024","2024-12-19","12/27/2024","","Thornton","Adams","$625,000","8","","$625,000","","","4","","3","2,083","2,848","2,463","2","Yes","$1,068.00"
"3450325","P","SFR","2552 E 126th Way","12/19/2024","","12/23/2024","","Thornton","Adams","$475,000","4","","$475,000","","","3","","3","2,328","2,978","2,328","3","No","$0.00"
"4343339","A","SFR","6690 S Sheridan Boulevard","12/19/2024","","","","Littleton","Arapahoe","$1,799,999","16","","$1,799,999","","","7","","7","2,510","4,631","4,631","3","Yes","$75.00"
"7082929","A","SFR","8106 S Albion Street","12/19/2024","2024-12-20","","","Centennial","Arapahoe","$1,200,000","16","","$1,125,000","","","3","","5","2,603","3,976","3,976","2","Yes","$1,872.00"
"4840378","A","SFR","3577 S Pennsylvania Street","12/19/2024","","","","Englewood","Arapahoe","$775,000","16","","$775,000","","","4","","2","1,736","1,736","1,736","0","No","$0.00"
"4803493","A","SFR","26550 E Euclid Place","12/19/2024","2024-12-19","","","Aurora","Arapahoe","$714,000","16","","$714,000","","","3","","3","2,393","3,369","2,393","3","Yes","$1,620.00"
"4619683","A","SFR","7844 S Elk Street","12/19/2024","2024-12-19","","","Aurora","Arapahoe","$694,000","16","","$694,000","","","4","","3","2,916","3,618","2,916","2","Yes","$840.00"
"7893203","A","SFR","492 N Jackson Gap Way","12/19/2024","2024-12-19","","","Aurora","Arapahoe","$640,000","16","","$640,000","","","4","","4","2,486","3,631","3,631","3","Yes","$1,158.00"
"2871790","A","SFR","2053 S Cathay Way","12/19/2024","2024-12-20","","","Aurora","Arapahoe","$639,900","16","","$639,900","","","4","","3","2,346","3,546","2,346","3","Yes","$1,560.00"
"7896920","A","TWH","1305 N Alton Street","12/19/2024","","","","Aurora","Arapahoe","$615,000","16","","$615,000","","","4","","3","1,771","1,771","1,771","1","No","$0.00"
"7074475","A","TWH","1307 N Alton Street","12/19/2024","","","","Aurora","Arapahoe","$605,000","16","","$605,000","","","4","","3","1,701","1,701","1,701","1","No","$0.00"
"1751591","A","TWH","1327 N Alton Street","12/19/2024","","","","Aurora","Arapahoe","$600,000","16","","$600,000","","","4","","3","1,695","1,695","1,695","1","No","$0.00"
"9223547","A","SFR","5676 S Wenatchee Street","12/19/2024","2024-12-19","","","Aurora","Arapahoe","$565,000","16","","$565,000","","","4","","3","1,718","2,182","2,044","2","Yes","$720.00"
"8287544","A","TWH","14674 E Crestridge Drive","12/19/2024","","","","Centennial","Arapahoe","$515,000","16","","$515,000","","","3","","4","1,500","2,185","1,907","2","Yes","$7,680.00"
"1602548","A","SFR","2699 S Pitkin Way","12/19/2024","","","","Aurora","Arapahoe","$465,000","16","","$475,000","","","5","","3","1,476","2,656","2,538","2","No","$0.00"
"9268266","A","TWH","12520 E Cornell Circle","12/19/2024","","","","Aurora","Arapahoe","$435,000","16","","$435,000","","","3","","3","1,461","2,217","1,461","2","Yes","$3,840.00"
"3990734","A","TWH","5307 S Picadilly Way","12/19/2024","2024-12-20","","","Aurora","Arapahoe","$409,999","16","","$409,999","","","2","","2","1,400","3,049","1,400","2","Yes","$2,880.00"
"3148447","A","CON","6435 S Dayton Street Unit# 108","12/19/2024","","","","Englewood","Arapahoe","$350,000","16","","$350,000","","","3","","2","1,872","1,872","1,872","2","Yes","$7,080.00"
"5489419","W","SFR","4453 S Fundy Street","12/19/2024","2024-12-19","","","Centennial","Arapahoe","$530,000","0","","$530,000","","","3","","3","1,429","1,861","1,861","2","Yes","$370.00"
"4279968","A","CON","3230 Boulder Circle Unit# 101","12/19/2024","2024-12-19","","","Broomfield","Broomfield","$400,000","16","","$400,000","","","2","","2","1,048","1,048","1,048","1","Yes","$5,455.00"
"3588018","A","CON","1120 Opal Street Unit# 104","12/19/2024","","","","Broomfield","Broomfield","$360,000","16","","$360,000","","","2","","2","1,126","1,126","1,126","2","Yes","$3,888.00"
"4719760","A","SFR","6926 E Dickenson Place","12/19/2024","","","","Denver","Denver","$925,000","16","","$925,000","","","5","","3","1,471","2,664","2,171","2","No","$0.00"
"2827052","A","SFR","56 S Grant Street","12/19/2024","","","","Denver","Denver","$849,000","16","","$849,000","","","3","","2","1,509","1,905","1,509","4","No","$0.00"
"6852064","A","TWH","1652 N Lafayette Street Unit# 1","12/19/2024","","","","Denver","Denver","$815,000","16","","$815,000","","","3","","3","1,584","1,584","1,584","1","No","$0.00"
"9724568","A","SFR","4751 S Xenia Street","12/19/2024","","","","Denver","Denver","$749,900","16","","$749,900","","","5","","3","1,216","2,432","2,189","4","No","$0.00"
"3878806","A","TWH","1652 N Lafayette Street Unit# 6","12/19/2024","","","","Denver","Denver","$740,000","16","","$740,000","","","3","","3","1,531","1,531","1,531","1","No","$0.00"
"8000526","A","TWH","1642 N Lafayette Street Unit# 2","12/19/2024","","","","Denver","Denver","$735,000","16","","$735,000","","","2","","3","1,448","1,448","1,448","1","No","$0.00"
"2747698","A","TWH","2650 S Delaware Street Unit# 1","12/19/2024","","","","Denver","Denver","$715,000","16","","$715,000","","","2","","3","1,511","1,511","1,511","1","No","$0.00"
"1719935","A","TWH","2660 S Delaware Street Unit# 1","12/19/2024","","","","Denver","Denver","$715,000","16","","$715,000","","","2","","3","1,543","1,543","1,543","1","No","$0.00"
"1582001","A","SFR","3379 S Flamingo Way","12/19/2024","","","","Denver","Denver","$625,000","16","","$625,000","","","3","","2","1,228","1,228","1,228","1","No","$0.00"
"2560655","A","SFR","5619 E Minnesota Drive","12/19/2024","","","","Denver","Denver","$585,000","16","","$584,900","","","3","","1","1,074","1,074","1,074","2","No","$0.00"
"7281480","A","SFR","2850 W Irvington Place","12/19/2024","2024-12-20","","","Denver","Denver","$520,000","16","","$520,000","","","3","","2","1,515","1,515","1,515","2","No","$0.00"
"6388149","A","SFR","18669 E 54th Place","12/19/2024","","","","Denver","Denver","$449,900","16","","$449,900","","","3","","2","1,491","1,491","1,491","2","Yes","$0.00"
"8598295","A","SFR","4242 Pecos Street","12/19/2024","","","","Denver","Denver","$445,500","16","","$445,500","","","2","","1","863","1,100","863","3","No","$0.00"
"6698834","A","SFR","710 N Raleigh Street","12/19/2024","2024-12-19","","","Denver","Denver","$429,900","16","","$429,900","","","2","","1","724","724","724","4","No","$0.00"
"2254249","A","CON","4100 Albion Street Unit# 318","12/19/2024","2024-12-23","","","Denver","Denver","$309,000","9","","$309,000","","","2","","2","870","870","870","1","Yes","$6,192.00"
"4699357","A","CON","1020 15th Street Unit# 26I","12/19/2024","2024-12-19","","","Denver","Denver","$259,000","16","","$259,000","","","1","","1","505","505","505","0","Yes","$3,907.68"
"3056888","A","CON","9220 E Girard Avenue Unit# 2","12/19/2024","","","","Denver","Denver","$199,999","16","","$199,999","","","1","","1","701","701","701","1","Yes","$3,561.36"
"6650748","P","SFR","2357 Grove Street","12/19/2024","","01/02/2025","","Denver","Denver","$699,900","14","","$699,900","","","4","","2","2,404","2,833","2,404","0","No","$0.00"
"5943607","P","SFR","4905 N Kalispell Street","12/19/2024","2024-12-19","12/20/2024","","Denver","Denver","$499,000","1","","$499,000","","","3","","3","1,386","1,750","1,714","2","Yes","$420.00"
"2254496","P","SFR","4534 Espana Way","12/19/2024","","12/23/2024","","Denver","Denver","$499,000","4","","$499,000","","","4","","3","1,910","1,910","1,910","2","Yes","$0.00"
"3185031","W","SFR","2995 Quebec Street","12/19/2024","2024-12-20","","","Denver","Denver","$489,900","0","","$489,900","","","2","","2","817","1,634","1,232","3","No","$0.00"
"1891888","A","SFR","3873 Fairbrook Point","12/19/2024","2024-12-19","","","Highlands Ranch","Douglas","$1,550,000","16","","$1,550,000","","","4","","5","3,552","5,194","5,017","2","Yes","$1,164.00"
"7236123","A","SFR","22980 E Del Norte Circle","12/19/2024","2024-12-19","","","Aurora","Douglas","$1,050,000","16","","$1,050,000","","","3","","3","2,402","4,331","3,972","2","Yes","$2,076.00"
"2044326","A","SFR","4285 Mohawk Drive","12/19/2024","2024-12-19","","","Larkspur","Douglas","$914,500","16","","$914,500","","","4","","4","2,212","3,810","2,212","3","No","$0.00"
"6057224","A","SFR","5059 Fawn Ridge Way","12/19/2024","2024-12-19","","","Castle Rock","Douglas","$650,000","16","","$650,000","","","4","","3","1,892","2,606","1,892","3","Yes","$1,026.00"
"4848530","A","SFR","4034 Miners Candle Drive","12/19/2024","2024-12-19","","","Castle Rock","Douglas","$557,500","16","","$557,500","","","3","","3","1,657","1,657","1,657","2","Yes","$1,036.00"
"2696378","A","CON","9471 Ashbury Circle Unit# 202","12/19/2024","2024-12-19","","","Parker","Douglas","$486,900","16","","$486,900","","","3","","2","1,463","1,463","1,463","1","Yes","$5,423.40"
"5155299","P","SFR","10047 Strathfield Lane","12/19/2024","2024-12-19","12/21/2024","","Highlands Ranch","Douglas","$635,000","2","","$635,000","","","4","","4","1,598","2,291","2,200","2","Yes","$672.00"
"6820103","P","SFR","14934 Vienna Circle","12/19/2024","2024-12-19","12/30/2024","","Parker","Douglas","$625,000","6","","$625,000","","","4","","4","2,458","3,575","2,458","2","Yes","$750.00"
"2586408","A","SFR","948 Congress Place","12/19/2024","","","","Elizabeth","Elbert","$677,900","16","","$674,900","","","5","","4","2,762","3,892","2,762","4","Yes","$0.00"
"1879407","A","SFR","39659 Yorktown Terrace","12/19/2024","","","","Elizabeth","Elbert","$684,900","16","","$674,900","","","5","","5","3,985","5,825","3,985","3","Yes","$0.00"
"5408876","A","SFR","290 Paloma Way","12/19/2024","","","","Elizabeth","Elbert","$597,900","16","","$599,900","","","4","","3","2,379","2,379","2,379","2","Yes","$900.00"
"4128206","A","SFR","261 Paloma Way","12/19/2024","","","","Elizabeth","Elbert","$550,900","16","","$553,900","","","3","","2","1,366","1,366","1,366","2","Yes","$900.00"
"8642567","P","SFR","4753 Puma Drive","12/19/2024","2024-12-19","01/02/2025","","Elbert","Elbert","$785,000","14","","$785,000","","","4","","3","1,359","2,709","2,347","2","No","$0.00"
"8512164","P","SFR","320 Paloma Way","12/19/2024","","12/23/2024","","Elizabeth","Elbert","$554,900","4","","$554,900","","","3","","3","2,140","2,140","2,140","2","Yes","$900.00"
"9852060","P","SFR","281 Paloma Way","12/19/2024","","12/23/2024","","Elizabeth","Elbert","$549,900","4","","$549,900","","","4","","3","2,379","2,379","2,379","2","Yes","$900.00"
"8716396","A","SFR","23485 Bluestem Drive","12/19/2024","","","","Golden","Jefferson","$1,100,000","16","","$1,100,000","","","5","","4","2,340","3,249","2,340","2","Yes","$2,740.00"
"5679292","A","SFR","5868 Routt Street","12/19/2024","","","","Arvada","Jefferson","$750,000","16","","$750,000","","","4","","3","1,812","2,412","2,312","5","No","$0.00"
"9825819","A","SFR","5837 Newcombe Court","12/19/2024","2024-12-19","","","Arvada","Jefferson","$699,000","16","","$699,000","","","4","","4","1,949","1,949","1,949","2","No","$0.00"
"9207187","A","SFR","15263 W 69th Avenue","12/19/2024","","","","Arvada","Jefferson","$694,990","16","","$689,990","","","3","","2","2,508","2,508","2,508","3","Yes","$540.00"
"2440238","A","SFR","11296 W Kentucky Drive","12/19/2024","","","","Lakewood","Jefferson","$650,000","16","","$650,000","","","4","","2","1,715","1,715","1,715","2","No","$0.00"
"2887082","A","SFR","1235 S Benton Street","12/19/2024","","","","Lakewood","Jefferson","$529,900","16","","$529,900","","","4","","2","929","1,858","929","2","No","$0.00"
"3921270","A","SFR","10475 W 82nd Place","12/19/2024","","","","Arvada","Jefferson","$500,000","16","","$500,000","","","3","","3","1,843","1,843","1,843","2","Yes","$1,080.00"
"6345312","A","CON","26446 Grateful Way","12/19/2024","","","","Kittredge","Jefferson","$474,900","16","","$474,900","","","3","","2","1,147","1,147","1,147","2","Yes","$2,040.00"
"3615528","A","TWH","82 Harlan Street Unit# B","12/19/2024","","","","Denver","Jefferson","$400,000","7","","$400,000","","","2","","3","1,131","1,131","1,131","2","Yes","$3,300.00"
"1727606","A","SFR","205 S Hoyt Street","12/19/2024","","","","Lakewood","Jefferson","$399,000","16","","$399,000","","","2","","1","981","981","981","0","No","$0.00"
"2215746","P","SFR","812 Willobe Way","12/19/2024","2024-12-19","12/26/2024","","Golden","Jefferson","$1,635,000","7","","$1,635,000","","","4","","4","3,099","5,031","3,099","3","Yes","$120.00"
"4280422","P","SFR","436 Devinney Court","12/19/2024","2024-12-20","12/22/2024","","Golden","Jefferson","$1,050,000","3","","$1,050,000","","","4","","3","2,262","2,262","2,262","2","No","$0.00"
"5658161","P","SFR","1155 S Harlan Street","12/19/2024","2024-12-19","12/31/2024","","Lakewood","Jefferson","$575,000","12","","$575,000","","","5","","2","1,154","2,308","2,308","1","No","$0.00"
"9048905","P","SFR","15740 S Elk Creek Road","12/19/2024","2024-12-19","12/26/2024","","Pine","Jefferson","$485,000","7","","$485,000","","","2","","1","804","804","804","3","Yes","$150.00"
"2848491","P","TWH","1738 S Lee Street","12/19/2024","","12/27/2024","","Lakewood","Jefferson","$350,000","8","","$350,000","","","2","","2","951","951","951","1","Yes","$4,859.28"
"3981851","P","TWH","8909 Field Street Unit# 96","12/19/2024","","12/23/2024","","Westminster","Jefferson","$340,000","4","","$340,000","","","3","","2","900","1,368","1,145","1","Yes","$4,380.00"
"8360840","C","SFR","7180 S Newcombe Street","12/19/2024","","12/19/2024","12/27/2024","Littleton","Jefferson","$799,900","0","$801,000","$801,000","1.00138","0","4","Private","4","2,356","3,000","2,356","3","Yes","$996.00"
"1637439","A","SFR","9122 Telluride Court","12/20/2024","","","","Commerce City","Adams","$634,950","15","","$651,950","","","5","","4","3,065","3,065","3,065","2","Yes","$648.00"
"8875796","A","SFR","9142 Telluride Court","12/20/2024","","","","Commerce City","Adams","$619,950","15","","$636,950","","","4","","3","2,718","2,718","2,718","3","Yes","$648.00"
"8619052","A","SFR","9274 Biscay Street","12/20/2024","","","","Commerce City","Adams","$615,000","15","","$615,000","","","4","","3","1,902","3,737","2,982","2","Yes","$1,200.00"
"4449597","A","SFR","9653 Ceylon Street","12/20/2024","","","","Commerce City","Adams","$574,950","15","","$590,950","","","4","","3","2,256","2,256","2,256","2","Yes","$720.00"
"4893014","A","SFR","6585 N Nepal Street","12/20/2024","","","","Aurora","Adams","$569,950","15","","$586,950","","","4","","3","2,487","2,487","2,487","2","Yes","$1,212.00"
"3066836","A","SFR","6575 N Nepal Street","12/20/2024","","","","Aurora","Adams","$569,950","15","","$586,950","","","4","","3","2,490","2,490","2,490","2","Yes","$1,212.00"
"5050971","A","SFR","9673 Ceylon Street","12/20/2024","","","","Commerce City","Adams","$564,950","15","","$580,950","","","4","","2","1,849","1,849","1,849","2","Yes","$720.00"
"8582179","A","SFR","9132 Telluride Court","12/20/2024","","","","Commerce City","Adams","$559,950","15","","$575,950","","","3","","2","2,130","2,130","2,130","2","Yes","$648.00"
"7009438","A","SFR","9112 Telluride Court","12/20/2024","","","","Commerce City","Adams","$559,950","15","","$575,950","","","3","","2","2,130","2,130","2,130","2","Yes","$648.00"
"3901810","A","SFR","9663 Ceylon Street","12/20/2024","","","","Commerce City","Adams","$554,950","15","","$570,950","","","3","","3","1,831","1,831","1,831","2","Yes","$720.00"
"4873676","A","SFR","9661 Ceylon Street","12/20/2024","","","","Commerce City","Adams","$549,950","15","","$565,950","","","3","","2","1,767","1,767","1,767","2","Yes","$720.00"
"5211213","A","SFR","4010 E 129th Way","12/20/2024","","","","Thornton","Adams","$565,000","15","","$565,000","","","4","","3","1,337","1,796","1,796","2","Yes","$612.00"
"9362837","A","SFR","6554 N Malta Street","12/20/2024","","","","Aurora","Adams","$539,950","15","","$555,950","","","3","","3","1,912","1,912","1,912","2","Yes","$1,212.00"
"2002892","A","SFR","9344 Biscay Street","12/20/2024","","","","Commerce City","Adams","$550,000","15","","$550,000","","","4","","3","1,532","3,020","2,336","2","Yes","$1,200.00"
"4533502","A","SFR","6555 N Nepal Street","12/20/2024","","","","Aurora","Adams","$519,950","15","","$534,950","","","3","","2","1,475","1,475","1,475","2","Yes","$1,212.00"
"3144702","A","SFR","6565 N Nepal Street","12/20/2024","","","","Aurora","Adams","$514,950","15","","$529,950","","","3","","2","1,542","1,542","1,542","2","Yes","$1,212.00"
"9050566","A","TWH","5785 N Jericho Way","12/20/2024","","","","Aurora","Adams","$506,675","15","","$506,675","","","4","","3","1,685","1,685","1,685","2","Yes","$3,600.00"
"8722159","A","SFR","9293 Biscay Street","12/20/2024","","","","Commerce City","Adams","$505,000","15","","$505,000","","","3","","3","1,951","1,951","1,951","2","Yes","$1,200.00"
"7897766","A","SFR","109 Racer Street","12/20/2024","","","","Bennett","Adams","$490,000","15","","$490,000","","","4","","3","2,210","2,210","2,210","3","Yes","$1,020.00"
"7514467","A","TWH","5411 Elm Court","12/20/2024","","","","Denver","Adams","$485,000","15","","$485,000","","","3","","2","1,164","1,164","1,164","2","No","$0.00"
"7695976","A","SFR","6579 N Netherland Street","12/20/2024","","","","Aurora","Adams","$469,950","15","","$482,950","","","3","","3","1,438","1,438","1,438","2","Yes","$1,212.00"
"4380438","A","SFR","6589 N Netherland Street","12/20/2024","","","","Aurora","Adams","$464,950","15","","$477,950","","","3","","3","1,475","1,475","1,475","2","Yes","$1,212.00"
"6771868","A","SFR","9283 Biscay Street","12/20/2024","","","","Commerce City","Adams","$475,000","15","","$475,000","","","3","","2","1,382","1,382","1,382","2","Yes","$1,200.00"
"7869516","P","SFR","4899 Mt Cameron Drive","12/20/2024","2024-12-20","12/31/2024","","Brighton","Adams","$600,000","11","","$600,000","","","5","","4","2,112","3,156","3,100","4","Yes","$552.00"
"3380968","P","SFR","204 S 5th Avenue","12/20/2024","","12/23/2024","","Brighton","Adams","$499,973","3","","$499,973","","","4","","2","1,449","1,737","1,449","2","No","$0.00"
"8956542","P","SFR","6103 Uno Street","12/20/2024","2024-12-20","12/27/2024","","Arvada","Adams","$400,000","7","","$400,000","","","4","","1","1,638","1,638","1,638","1","No","$0.00"
"3050408","P","SFR","2220 W Moffat Place","12/20/2024","","12/27/2024","","Denver","Adams","$400,000","7","","$399,500","","","4","","2","898","1,796","1,796","6","No","$0.00"
"9121406","W","SFR","10860 Rosalie Drive","12/20/2024","2024-12-22","","","Northglenn","Adams","$500,000","0","","$500,000","","","4","","2","850","1,700","1,700","3","No","$0.00"
"7023817","A","SFR","5577 E Links Circle","12/20/2024","2024-12-22","","","Centennial","Arapahoe","$1,399,000","15","","$1,399,000","","","5","","4","2,827","3,644","3,644","2","Yes","$676.00"
"7607885","A","SFR","21640 E Briarwood Drive","12/20/2024","","","","Aurora","Arapahoe","$1,140,000","15","","$1,140,000","","","5","","5","3,586","5,550","5,550","3","Yes","$400.00"
"9202821","A","SFR","935 Green Gables Circle","12/20/2024","","","","Bennett","Arapahoe","$829,000","15","","$829,000","","","4","","5","2,281","3,936","3,936","4","Yes","$684.00"
"4957841","A","SFR","7059 S Tamarac Court","12/20/2024","2024-12-20","","","Centennial","Arapahoe","$660,000","15","","$660,000","","","4","","3","1,460","2,920","2,190","2","No","$0.00"
"2228845","A","TWH","6029 E Briarwood Drive","12/20/2024","","","","Centennial","Arapahoe","$660,000","15","","$645,000","","","2","","3","2,412","3,946","2,737","2","Yes","$7,380.00"
"7642539","A","SFR","18365 E Mansfield Avenue","12/20/2024","","","","Aurora","Arapahoe","$595,000","15","","$595,000","","","3","","4","2,086","3,074","2,526","2","No","$0.00"
"6005798","A","SFR","3408 S Kittredge Street","12/20/2024","2024-12-20","","","Aurora","Arapahoe","$529,990","15","","$529,990","","","3","","3","1,750","1,750","1,750","2","No","$0.00"
"9399199","A","TWH","22159 E Jamison Place","12/20/2024","2024-12-20","","","Aurora","Arapahoe","$475,000","15","","$475,000","","","3","","3","1,233","1,851","1,233","2","Yes","$3,420.00"
"1858366","A","TWH","12048 E Canal Drive","12/20/2024","2024-12-21","","","Aurora","Arapahoe","$410,000","15","","$398,000","","","4","","3","1,260","1,830","1,830","2","Yes","$2,928.00"
"7240689","A","CON","1625 S Danube Way Unit# 101","12/20/2024","","","","Aurora","Arapahoe","$365,000","5","","$365,000","","","2","","3","1,140","1,140","1,140","2","Yes","$4,932.00"
"4924346","A","CON","13890 E Marina Drive Unit# 612, Bldg 234","12/20/2024","","","","Aurora","Arapahoe","$263,000","15","","$263,000","","","2","","1","952","952","952","1","Yes","$6,906.00"
"5987539","P","SFR","2618 E Cresthill Avenue","12/20/2024","","12/23/2024","","Centennial","Arapahoe","$674,973","3","","$674,973","","","5","","3","1,250","2,250","2,250","2","No","$0.00"
"1706527","P","SFR","7041 S Quince Street","12/20/2024","2024-12-20","01/03/2025","","Centennial","Arapahoe","$674,900","14","","$674,900","","","4","","3","2,114","2,114","2,114","2","No","$0.00"
"1569714","P","TWH","10001 E Evans Avenue Unit# 74C","12/20/2024","","12/26/2024","","Aurora","Arapahoe","$250,000","6","","$250,000","","","2","","2","968","968","968","1","Yes","$3,672.00"
"5225613","A","SFR","1490 Saint Andrews Drive","12/20/2024","","","","Broomfield","Broomfield","$1,985,000","15","","$1,985,000","","","4","","5","4,489","6,889","6,769","3","Yes","$65.00"
"6310199","A","SFR","3325 Gold Court","12/20/2024","2024-12-20","","","Broomfield","Broomfield","$681,000","15","","$681,000","","","4","","3","1,688","2,188","2,088","3","No","$0.00"
"2034210","A","SFR","840 Marble Street","12/20/2024","","","","Broomfield","Broomfield","$624,900","15","","$624,900","","","4","","3","1,348","2,498","2,498","1","No","$0.00"
"3539970","A","SFR","300 Inca Street","12/20/2024","","","","Denver","Denver","$920,000","15","","$920,000","","","4","","4","1,398","1,916","1,861","1","No","$0.00"
"3001295","A","TWH","4044 W 16th Avenue","12/20/2024","","","","Denver","Denver","$875,000","15","","$875,000","","","3","","4","1,886","1,886","1,886","2","Yes","$2,814.00"
"2578328","A","TWH","1316 N Yates Street","12/20/2024","2024-12-20","","","Denver","Denver","$860,000","15","","$860,000","","","","","0","1,829","2,593","2,593","2","No","$0.00"
"1898934","A","SFR","1816 Race Street","12/20/2024","2024-12-20","","","Denver","Denver","$795,000","15","","$795,000","","","3","","2","2,347","2,604","2,347","0","No","$0.00"
"7245239","A","SFR","5001 E Iliff Avenue","12/20/2024","","","","Denver","Denver","$655,000","15","","$655,000","","","4","","3","1,709","2,837","2,611","2","No","$0.00"
"2670903","A","CON","460 S Marion Parkway Unit# 706","12/20/2024","","","","Denver","Denver","$615,000","15","","$615,000","","","2","","2","1,272","1,272","1,272","1","Yes","$10,752.00"
"5698916","A","SFR","5265 Chandler Way","12/20/2024","","","","Denver","Denver","$539,000","15","","$539,000","","","5","","2","1,060","2,120","2,120","2","No","$0.00"
"7371999","A","CON","1827 N Grant Street Unit# 1104","12/20/2024","","","","Denver","Denver","$450,000","15","","$450,000","","","1","","2","902","902","902","1","Yes","$7,080.00"
"6827631","A","SFR","5515 Chandler Court","12/20/2024","","","","Denver","Denver","$448,500","15","","$448,500","","","3","","2","1,380","1,380","1,380","2","No","$0.00"
"9621575","P","SFR","3430 N Williams Street","12/20/2024","","12/22/2024","","Denver","Denver","$695,000","2","","$695,000","","","3","","2","1,014","2,028","2,028","3","No","$0.00"
"3470875","A","SFR","10036 Hughes Place","12/20/2024","","","","Highlands Ranch","Douglas","$850,000","15","","$850,000","","","4","","4","2,399","4,061","4,061","2","Yes","$638.72"
"5184244","A","SFR","10288 Mica Way","12/20/2024","","","","Parker","Douglas","$839,000","15","","$839,000","","","5","","4","3,028","4,357","4,025","3","Yes","$220.00"
"9931302","A","SFR","7425 Chipmunk Place","12/20/2024","","","","Littleton","Douglas","$825,000","15","","$825,000","","","4","","3","2,307","3,623","2,307","3","Yes","$480.00"
"7814329","A","SFR","8882 Whiteclover Street","12/20/2024","","","","Littleton","Douglas","$775,900","15","","$775,900","","","3","","2","1,906","3,520","1,906","2","No","$0.00"
"6077316","A","SFR","8876 Whiteclover Street","12/20/2024","","","","Littleton","Douglas","$769,900","15","","$769,900","","","3","","3","2,268","3,221","2,268","2","No","$0.00"
"1789892","A","SFR","8870 Whiteclover Street","12/20/2024","","","","Littleton","Douglas","$769,900","15","","$769,900","","","4","","3","2,354","3,192","2,354","2","No","$0.00"
"6837794","A","SFR","13714 Omega Circle","12/20/2024","2024-12-27","","","Lone Tree","Douglas","$655,000","15","","$655,000","","","5","","4","1,982","2,814","2,772","5","No","$0.00"
"1630469","A","SFR","18067 Dandy Brush Lane","12/20/2024","","","","Parker","Douglas","$610,000","15","","$610,000","","","4","","3","1,953","2,646","1,953","2","Yes","$600.00"
"5476605","A","SFR","4197 Deer Watch Drive","12/20/2024","","","","Castle Rock","Douglas","$539,000","15","","$539,000","","","3","","3","1,429","1,861","1,812","2","Yes","$652.00"
